cpg,gene,chromosome,f_type
cg05672967,Intergenic,chr6,Open_Sea
cg05697866,Intergenic,chr1,S_Shore
cg05698763,Intergenic,chr7,Open_Sea
cg05705094,Intergenic,chr22,Island
cg05726758,Intergenic,chr16,N_Shore
cg05733463,Intergenic,chr11,Open_Sea
cg05735782,Intergenic,chr17,Island
cg05742294,Intergenic,chr8,Island
cg05758139,Intergenic,chr1,Open_Sea
cg05759166,Intergenic,chr8,Open_Sea
cg05769902,Intergenic,chr6,Open_Sea
cg05784148,Intergenic,chr6,Open_Sea
cg05801374,Intergenic,chr1,N_Shelf
cg05808246,Intergenic,chr1,Open_Sea
cg05811567,Intergenic,*,Open_Sea
cg05813803,Intergenic,chr16,N_Shore
cg05822739,Intergenic,chr4,Island
cg05825559,Intergenic,chr10,Open_Sea
cg05829375,Intergenic,chr16,Open_Sea
cg05830791,Intergenic,chr14,Open_Sea
cg05839741,Intergenic,chr6,Island
cg05844937,Intergenic,chr6,Island
cg05864868,Intergenic,chr6,Open_Sea
cg05878875,Intergenic,chr17,Open_Sea
cg05881745,Intergenic,chr4,S_Shore
cg05883164,Intergenic,chr2,Open_Sea
cg05883489,Intergenic,chr16,Open_Sea
cg05907933,Intergenic,chr5,S_Shore
cg05926640,Intergenic,chr1,Open_Sea
cg05929502,Intergenic,chrX,N_Shelf
cg05936219,Intergenic,*,Open_Sea
cg05937292,Intergenic,chr5,S_Shore
cg05938423,Intergenic,chr1,N_Shore
cg05942349,Intergenic,chr10,Island
cg05953316,Intergenic,chr16,S_Shelf
cg05956058,Intergenic,chr5,Open_Sea
cg05960182,Intergenic,chr1,N_Shore
cg05971521,Intergenic,chr20,S_Shelf
cg05991454,Intergenic,chr4,Island
cg06001519,Intergenic,chr13,Island
cg06005688,Intergenic,chr4,S_Shelf
cg06008640,Intergenic,chrX,N_Shore
cg06023295,Intergenic,chr7,S_Shore
cg06036239,Intergenic,chr1,Open_Sea
cg06038944,Intergenic,chr2,Open_Sea
cg06040206,Intergenic,chr2,Island
cg06054027,Intergenic,chr8,Open_Sea
cg06057079,Intergenic,chr4,N_Shore
cg06060137,Intergenic,chr13,Open_Sea
cg06072835,Intergenic,chr16,Open_Sea
cg06072965,Intergenic,*,Open_Sea
cg06076277,Intergenic,chr8,Island
cg06076901,Intergenic,chr13,Open_Sea
cg06086198,Intergenic,chr12,Open_Sea
cg06093152,Intergenic,chr1,Open_Sea
cg06100560,Intergenic,chr1,Open_Sea
cg06106484,Intergenic,chr8,Open_Sea
cg06116009,Intergenic,chr13,Island
cg06118302,Intergenic,chr8,N_Shelf
cg06137123,Intergenic,chr11,Open_Sea
cg06168204,Intergenic,chr6,Open_Sea
cg06170065,Intergenic,chr13,Open_Sea
cg06175773,Intergenic,*,Open_Sea
cg06183150,Intergenic,chr10,Open_Sea
cg06218678,Intergenic,chr8,Open_Sea
cg06234741,Intergenic,chr12,Open_Sea
cg06271696,Intergenic,chr7,Open_Sea
cg06303574,Intergenic,chr13,N_Shelf
cg06324719,Intergenic,chr15,Open_Sea
cg06340382,Intergenic,chr3,Open_Sea
cg06341397,Intergenic,chr16,Open_Sea
cg06341590,Intergenic,chr4,Open_Sea
cg06351682,Intergenic,chr2,Open_Sea
cg06366189,Intergenic,chr1,Island
cg06375328,Intergenic,chr11,Open_Sea
cg06376558,Intergenic,chr13,Open_Sea
cg06382526,Intergenic,chr12,Open_Sea
cg06391982,Intergenic,chr3,Island
cg06394621,Intergenic,chr10,Open_Sea
cg06405222,Intergenic,chr4,Island
cg06428797,Intergenic,chr19,N_Shelf
cg06440041,Intergenic,chr10,S_Shelf
cg06447799,Intergenic,chr8,N_Shore
cg06456376,Intergenic,chr19,S_Shore
cg06457317,Intergenic,chr11,Island
cg06458171,Intergenic,chr8,Open_Sea
cg06494592,Intergenic,chr3,Island
cg06496641,Intergenic,chr17,Open_Sea
cg06500337,Intergenic,chr6,Island
cg06514855,Intergenic,*,Open_Sea
cg06529128,Intergenic,chr16,Open_Sea
cg06533798,Intergenic,chr11,Open_Sea
cg06553513,Intergenic,chr10,Open_Sea
cg06570476,Intergenic,chr19,Open_Sea
cg06573787,Intergenic,chr8,Open_Sea
cg06581201,Intergenic,chr6,S_Shelf
cg06597413,Intergenic,chr11,Open_Sea
cg06614754,Intergenic,chr13,N_Shore
cg06615335,Intergenic,chr7,Island
cg06616765,Intergenic,chr19,Island
cg06621094,Intergenic,chr13,Open_Sea
cg06633279,Intergenic,chr7,N_Shelf
cg06634590,Intergenic,*,Open_Sea
cg06635150,Intergenic,chr5,Open_Sea
cg06635625,Intergenic,*,Open_Sea
cg06636244,Intergenic,chr10,Open_Sea
cg06638787,Intergenic,chr6,Island
cg06647928,Intergenic,chr5,Open_Sea
cg06649048,Intergenic,chr6,N_Shelf
cg06654431,Intergenic,chr16,Open_Sea
cg06660395,Intergenic,chr4,Island
cg06668194,Intergenic,chr17,Island
cg06672226,Intergenic,chr16,Open_Sea
cg06672272,Intergenic,chr4,N_Shore
cg06685080,Intergenic,chr3,Open_Sea
cg06688293,Intergenic,chr5,S_Shelf
cg06709828,Intergenic,chr3,Island
cg06755992,Intergenic,chr3,Island
cg06766626,Intergenic,chr17,S_Shelf
cg06769989,Intergenic,chr5,Open_Sea
cg06797925,Intergenic,*,Open_Sea
cg06811732,Intergenic,chr1,Open_Sea
cg06812309,Intergenic,chr1,Open_Sea
cg06827562,Intergenic,chr3,Island
cg06832446,Intergenic,chr4,Island
cg06839631,Intergenic,chr10,Island
cg06840106,Intergenic,chr12,Open_Sea
cg06846669,Intergenic,chr5,Island
cg06852240,Intergenic,chr16,S_Shore
cg06867478,Intergenic,chr7,Open_Sea
cg06872981,Intergenic,*,Open_Sea
cg06897282,Intergenic,chr13,Open_Sea
cg06902025,Intergenic,chr7,S_Shore
cg06911679,Intergenic,chr22,Open_Sea
cg06913516,Intergenic,chr14,Island
cg06920037,Intergenic,chr12,S_Shore
cg06939941,Intergenic,*,Open_Sea
cg06954520,Intergenic,chr18,N_Shelf
cg06964475,Intergenic,chr5,Island
cg06974672,Intergenic,chr2,Open_Sea
cg06981033,Intergenic,chr16,S_Shore
cg06999008,Intergenic,*,Open_Sea
cg07005242,Intergenic,chr6,Island
cg07014126,Intergenic,chr6,Open_Sea
cg07048504,Intergenic,chr1,Open_Sea
cg07077826,Intergenic,chr4,N_Shelf
cg07086353,Intergenic,chr11,Open_Sea
cg07088555,Intergenic,chr16,S_Shore
cg07090714,Intergenic,chr6,Open_Sea
cg07096238,Intergenic,chr2,Open_Sea
cg07117219,Intergenic,chr1,N_Shore
cg07125274,Intergenic,chr5,S_Shelf
cg07127883,Intergenic,chr3,N_Shelf
cg07129879,Intergenic,chr3,Open_Sea
cg07132068,Intergenic,chr12,S_Shore
cg07138994,Intergenic,chr11,Open_Sea
cg07141605,Intergenic,chr12,Open_Sea
cg07153724,Intergenic,chr1,Open_Sea
cg07169046,Intergenic,chr15,Open_Sea
cg07183447,Intergenic,chr10,Island
cg07198365,Intergenic,chr10,Open_Sea
cg07205823,Intergenic,chr8,N_Shore
cg07219494,Intergenic,chr5,S_Shelf
cg07220149,Intergenic,chr17,Open_Sea
cg07241675,Intergenic,chr7,N_Shelf
cg07251046,Intergenic,chr12,Open_Sea
cg07263632,Intergenic,chr6,Open_Sea
cg07274590,Intergenic,chr1,Island
cg07293320,Intergenic,chr7,Island
cg07293406,Intergenic,chr5,Open_Sea
cg07296841,Intergenic,chr12,Open_Sea
cg07304756,Intergenic,chr10,Open_Sea
cg07305574,Intergenic,chr7,S_Shelf
cg07310849,Intergenic,chr2,Open_Sea
cg07311250,Intergenic,chr2,S_Shelf
cg07311419,Intergenic,chr11,Open_Sea
cg07313705,Intergenic,chr5,S_Shelf
cg07316298,Intergenic,*,Open_Sea
cg07319459,Intergenic,chr1,S_Shelf
cg07322003,Intergenic,chr11,S_Shelf
cg07330212,Intergenic,*,Open_Sea
cg07340025,Intergenic,chr5,Open_Sea
cg07341290,Intergenic,chr16,Open_Sea
cg07343821,Intergenic,chr6,Open_Sea
cg07367395,Intergenic,chr16,Island
cg07374509,Intergenic,chr6,Island
cg07387471,Intergenic,*,Open_Sea
cg07393734,Intergenic,chr11,Island
cg07393736,Intergenic,chr3,Island
cg07395648,Intergenic,chr5,N_Shelf
cg07400877,Intergenic,chr20,Island
cg07402411,Intergenic,chr13,S_Shelf
cg07403152,Intergenic,chr3,N_Shore
cg07403188,Intergenic,chr10,Open_Sea
cg07414199,Intergenic,chr6,Island
cg07416885,Intergenic,chr6,Island
cg07420484,Intergenic,chr1,Open_Sea
cg07437373,Intergenic,chr3,Island
cg07442105,Intergenic,chr16,S_Shelf
cg07451520,Intergenic,chr5,Open_Sea
cg07451762,Intergenic,chr16,S_Shelf
cg07451803,Intergenic,chr5,Open_Sea
cg07473030,Intergenic,chr10,Open_Sea
cg07480369,Intergenic,chr2,S_Shore
cg07488381,Intergenic,chr2,Open_Sea
cg07488417,Intergenic,chr18,Open_Sea
cg07507085,Intergenic,chr11,Open_Sea
cg07514372,Intergenic,chr10,Open_Sea
cg07525782,Intergenic,chr5,Open_Sea
cg07536737,Intergenic,chr2,Open_Sea
cg07537133,Intergenic,*,Open_Sea
cg07547859,Intergenic,*,Open_Sea
cg07558209,Intergenic,chr12,N_Shore
cg07571337,Intergenic,chr10,Island
cg07573715,Intergenic,*,Open_Sea
cg07579997,Intergenic,chr4,Open_Sea
cg07584563,Intergenic,chr1,N_Shore
cg07591921,Intergenic,chr13,Open_Sea
cg07595602,Intergenic,chr1,Open_Sea
cg07599881,Intergenic,chr1,Open_Sea
cg07603330,Intergenic,chr11,Island
cg07605285,Intergenic,chr10,Island
cg07628771,Intergenic,chr7,Open_Sea
cg07635017,Intergenic,chr16,Open_Sea
cg07639473,Intergenic,chr16,N_Shelf
cg07640233,Intergenic,chr13,Open_Sea
cg07647651,Intergenic,chr6,N_Shore
cg07667917,Intergenic,chr16,Open_Sea
cg07669969,Intergenic,chr5,Open_Sea
cg07693238,Intergenic,chr7,Island
cg07695603,Intergenic,chrX,S_Shelf
cg07703783,Intergenic,chr16,Island
cg07718444,Intergenic,chr1,S_Shore
cg07719898,Intergenic,chr1,S_Shelf
cg07724309,Intergenic,chr6,Island
cg07724670,Intergenic,chr20,Island
cg07742235,Intergenic,chr11,Open_Sea
cg07749485,Intergenic,chrX,Island
cg07762993,Intergenic,chr6,Island
cg07781401,Intergenic,chr17,S_Shore
cg07781678,Intergenic,chr5,Open_Sea
cg07787666,Intergenic,chr10,Open_Sea
cg07804289,Intergenic,chr1,Open_Sea
cg07811933,Intergenic,chr7,N_Shore
cg07824497,Intergenic,chr16,Open_Sea
cg07831417,Intergenic,chr11,Island
cg07839926,Intergenic,chr10,Island
cg07874386,Intergenic,chr5,Open_Sea
cg07884255,Intergenic,chr7,Open_Sea
cg07888205,Intergenic,*,Open_Sea
cg07903237,Intergenic,chr1,N_Shore
cg07935784,Intergenic,chr4,Open_Sea
cg07936368,Intergenic,chr10,N_Shelf
cg07937453,Intergenic,chr6,Open_Sea
cg07939743,Intergenic,chr4,Open_Sea
cg07948095,Intergenic,chr2,Open_Sea
cg07962143,Intergenic,chr19,Island
cg07976359,Intergenic,chr19,Island
cg07980535,Intergenic,chr9,N_Shore
cg08006625,Intergenic,chr16,Island
cg08023265,Intergenic,chr1,Open_Sea
cg08028901,Intergenic,chr3,Open_Sea
cg08029969,Intergenic,chr16,Island
cg08029978,Intergenic,chr6,S_Shelf
cg08034070,Intergenic,chr17,Island
cg08035749,Intergenic,chr2,Open_Sea
cg08059719,Intergenic,chr12,Open_Sea
cg08065963,Intergenic,chr16,Open_Sea
cg08078751,Intergenic,chr12,N_Shelf
cg08085853,Intergenic,chr7,Open_Sea
cg08091147,Intergenic,chr19,Island
cg08118309,Intergenic,chr11,Open_Sea
cg08125397,Intergenic,chr20,N_Shore
cg08131184,Intergenic,chr19,Open_Sea
cg08133848,Intergenic,chr1,Open_Sea
cg08155625,Intergenic,chr21,S_Shelf
cg08183663,Intergenic,chr10,Open_Sea
cg08195512,Intergenic,chr17,N_Shore
cg08195921,Intergenic,chr12,Open_Sea
cg08218944,Intergenic,chr8,Open_Sea
cg08222221,Intergenic,chrX,N_Shore
cg08224682,Intergenic,chr5,Open_Sea
cg08231648,Intergenic,chr1,Open_Sea
cg08235220,Intergenic,chr8,Open_Sea
cg08278266,Intergenic,chr5,Island
cg08279879,Intergenic,chr17,Open_Sea
cg08285446,Intergenic,chr8,Open_Sea
cg08287724,Intergenic,*,Open_Sea
cg08308725,Intergenic,chr4,S_Shore
cg08313539,Intergenic,chr6,Open_Sea
cg08332866,Intergenic,chr17,S_Shelf
cg08334278,Intergenic,chr4,Island
cg08344360,Intergenic,chr9,N_Shore
cg08354216,Intergenic,chr4,Open_Sea
cg08357895,Intergenic,chr5,N_Shore
cg08380440,Intergenic,chr11,Open_Sea
cg08388802,Intergenic,chr2,Open_Sea
cg08389468,Intergenic,chr5,Open_Sea
cg08399336,Intergenic,chr4,Open_Sea
cg08407524,Intergenic,chr5,Open_Sea
cg08418980,Intergenic,chr5,Island
cg08429815,Intergenic,chr2,Open_Sea
cg08447373,Intergenic,chr5,Open_Sea
cg08450021,Intergenic,chr11,Open_Sea
cg08450752,Intergenic,chr15,Island
cg08454334,Intergenic,chr5,Open_Sea
cg08461097,Intergenic,chr19,Island
cg08468401,Intergenic,chr3,Open_Sea
cg08488756,Intergenic,*,Open_Sea
cg08497917,Intergenic,chr4,Open_Sea
cg08498254,Intergenic,chr5,S_Shore
cg08514385,Intergenic,chr13,Open_Sea
cg08520200,Intergenic,chr19,Island
cg08528519,Intergenic,chr14,Island
cg08538581,Intergenic,chr1,Open_Sea
cg08543015,Intergenic,chr13,Open_Sea
cg08544453,Intergenic,chr1,Open_Sea
cg08545746,Intergenic,chr1,Open_Sea
cg08559648,Intergenic,chr13,S_Shelf
cg08569180,Intergenic,chr2,Island
cg08591472,Intergenic,chr7,Island
cg08609445,Intergenic,chr5,Island
cg08611508,Intergenic,chr17,N_Shelf
cg08615699,Intergenic,chr4,N_Shore
cg08615818,Intergenic,chr11,Open_Sea
cg08617801,Intergenic,chr10,Open_Sea
cg08621473,Intergenic,chr13,Island
cg08637874,Intergenic,chr12,Open_Sea
cg08638097,Intergenic,chr1,Open_Sea
cg08641766,Intergenic,chr7,Open_Sea
cg08643994,Intergenic,chr4,Open_Sea
cg08652108,Intergenic,chr6,Open_Sea
cg08677617,Intergenic,chr10,Island
cg08683831,Intergenic,chr4,S_Shore
cg08693490,Intergenic,chr12,Open_Sea
cg08698198,Intergenic,chr5,Open_Sea
cg08699206,Intergenic,chr4,Island
cg08701183,Intergenic,chr7,Open_Sea
cg08701816,Intergenic,chr8,S_Shelf
cg08726298,Intergenic,chr5,Open_Sea
cg08727303,Intergenic,chr17,Island
cg08735705,Intergenic,*,Open_Sea
cg08736544,Intergenic,chr15,Island
cg08767686,Intergenic,chr5,Island
cg08770935,Intergenic,chr17,Open_Sea
cg08785317,Intergenic,chr16,S_Shelf
cg08785985,Intergenic,chr16,S_Shelf
cg08805241,Intergenic,chr17,Open_Sea
cg08813377,Intergenic,chr4,S_Shelf
cg08827060,Intergenic,chr8,Open_Sea
cg08834787,Intergenic,chr17,S_Shelf
cg08836904,Intergenic,chr2,N_Shelf
cg08848269,Intergenic,chr1,N_Shore
cg08873912,Intergenic,chr12,Island
cg08919359,Intergenic,*,Open_Sea
cg08923114,Intergenic,chr8,Island
cg08928696,Intergenic,chr1,Open_Sea
cg08940343,Intergenic,chr5,S_Shelf
cg08940490,Intergenic,chr2,Open_Sea
cg08965888,Intergenic,chr11,Island
cg08969304,Intergenic,chr10,Island
cg08980715,Intergenic,chr10,Island
cg08980837,Intergenic,chr1,Island
cg08993368,Intergenic,chr13,S_Shore
cg08999764,Intergenic,*,Open_Sea
cg09016348,Intergenic,*,Open_Sea
cg09032310,Intergenic,chr5,N_Shore
cg09038926,Intergenic,chr5,Open_Sea
cg09071407,Intergenic,chr5,Open_Sea
cg09073493,Intergenic,chr2,Open_Sea
cg09079909,Intergenic,chr7,Island
cg09093035,Intergenic,chrY,Island
cg09093670,Intergenic,chr12,Open_Sea
cg09115225,Intergenic,chr13,Open_Sea
cg09122197,Intergenic,*,Open_Sea
cg09142405,Intergenic,chr12,S_Shore
cg09145690,Intergenic,chr8,Open_Sea
cg09149784,Intergenic,chr1,N_Shelf
cg09151187,Intergenic,chr12,Open_Sea
cg09152582,Intergenic,chr1,Island
cg09154062,Intergenic,chr1,Open_Sea
cg09178025,Intergenic,chr11,S_Shore
cg09180171,Intergenic,chr1,Open_Sea
cg09183124,Intergenic,chr1,Open_Sea
cg09184423,Intergenic,chr6,S_Shore
cg09213451,Intergenic,chr14,Open_Sea
cg09214099,Intergenic,*,Open_Sea
cg09228015,Intergenic,chr1,Open_Sea
cg09231171,Intergenic,chr16,Open_Sea
cg09231376,Intergenic,chr10,Open_Sea
cg09257359,Intergenic,chr9,N_Shore
cg09268729,Intergenic,chr7,S_Shore
cg09276108,Intergenic,chr7,Open_Sea
cg09281580,Intergenic,chr15,Open_Sea
cg09290705,Intergenic,chr15,N_Shore
cg09294156,Intergenic,chr6,Open_Sea
cg09296742,Intergenic,chr14,Open_Sea
cg09299668,Intergenic,chr10,Open_Sea
cg09300171,Intergenic,chr8,Open_Sea
cg09318857,Intergenic,chr10,Open_Sea
cg09319475,Intergenic,chr14,S_Shelf
cg09320199,Intergenic,chr17,Open_Sea
cg09354454,Intergenic,chr16,Open_Sea
cg09354556,Intergenic,chr3,Island
cg09356672,Intergenic,chr1,Island
cg09357740,Intergenic,chr14,Open_Sea
cg09372449,Intergenic,chr16,S_Shelf
cg09384411,Intergenic,chr3,Island
cg09391399,Intergenic,chr16,N_Shore
cg09398762,Intergenic,chr13,S_Shore
cg09409845,Intergenic,chr8,Open_Sea
cg09414863,Intergenic,chr1,Open_Sea
cg09422701,Intergenic,chr4,Open_Sea
cg09424398,Intergenic,chr16,Open_Sea
cg09435170,Intergenic,chr4,Open_Sea
cg09440866,Intergenic,chr12,Open_Sea
cg09462240,Intergenic,chr4,S_Shore
cg09466190,Intergenic,chr4,Open_Sea
cg09469667,Intergenic,chr3,Island
cg09476443,Intergenic,chr5,N_Shelf
cg09491542,Intergenic,chr6,S_Shelf
cg09516423,Intergenic,chr11,Open_Sea
cg09524639,Intergenic,chr16,Island
cg09546258,Intergenic,chr11,Open_Sea
cg09559950,Intergenic,chr4,Island
cg09565079,Intergenic,chr19,S_Shore
cg09567048,Intergenic,chr2,Open_Sea
cg09586198,Intergenic,chr1,Open_Sea
cg09605164,Intergenic,chr7,Island
cg09612502,Intergenic,chr16,N_Shelf
cg09640425,Intergenic,chr7,Island
cg09649473,Intergenic,chr3,Open_Sea
cg09652964,Intergenic,chr11,Open_Sea
cg09693811,Intergenic,chr5,Open_Sea
cg09694381,Intergenic,chr1,N_Shore
cg09719594,Intergenic,chr16,N_Shore
cg09735851,Intergenic,chr15,Island
cg09737421,Intergenic,chr16,Open_Sea
cg09739212,Intergenic,chr11,Open_Sea
cg09754845,Intergenic,chr7,Island
cg09759699,Intergenic,chr11,Open_Sea
cg09760908,Intergenic,chr2,N_Shore
cg09761265,Intergenic,chr10,Open_Sea
cg09762582,Intergenic,*,Open_Sea
cg09766856,Intergenic,chr11,Open_Sea
cg09767587,Intergenic,chr1,Island
cg09772333,Intergenic,chr19,N_Shelf
cg09788416,Intergenic,chr12,Island
cg09793376,Intergenic,chr12,S_Shelf
cg09795127,Intergenic,chr1,Open_Sea
cg09798398,Intergenic,chr7,N_Shelf
cg09811860,Intergenic,chr1,Open_Sea
cg09816282,Intergenic,chr12,Open_Sea
cg09820180,Intergenic,chr6,Open_Sea
cg09820716,Intergenic,chr8,Island
cg09826364,Intergenic,chr7,Island
cg09853063,Intergenic,chr8,Open_Sea
cg09862721,Intergenic,chr2,Open_Sea
cg09866695,Intergenic,chr1,Open_Sea
cg09868280,Intergenic,chr5,S_Shelf
cg09871265,Intergenic,chr1,Open_Sea
cg09872491,Intergenic,chr1,Open_Sea
cg09875444,Intergenic,chr12,Open_Sea
cg09877301,Intergenic,chr6,Island
cg09889154,Intergenic,chr12,N_Shore
cg09901100,Intergenic,chr7,Open_Sea
cg09914742,Intergenic,chr20,Island
cg09918091,Intergenic,chr10,Open_Sea
cg09950208,Intergenic,chr10,Open_Sea
cg09976845,Intergenic,chr17,N_Shelf
cg09982314,Intergenic,chr10,Island
cg09985260,Intergenic,chr15,Open_Sea
cg09988129,Intergenic,*,Open_Sea
cg10000952,Intergenic,chr11,Island
cg10009827,Intergenic,chr2,Open_Sea
cg10040213,Intergenic,chr12,Open_Sea
cg10040922,Intergenic,chr8,N_Shore
cg10060191,Intergenic,chr16,Open_Sea
cg10077502,Intergenic,chr7,Open_Sea
cg10092108,Intergenic,chr8,Open_Sea
cg10092394,Intergenic,chr1,S_Shelf
cg10098729,Intergenic,chr16,N_Shore
cg10104542,Intergenic,chr2,Open_Sea
cg10105268,Intergenic,*,Open_Sea
cg10133177,Intergenic,chr6,Open_Sea
cg10142837,Intergenic,chr4,Open_Sea
cg10150592,Intergenic,chr10,Island
cg10155522,Intergenic,chr11,Open_Sea
cg10156366,Intergenic,chr2,Island
cg10174333,Intergenic,chr1,Open_Sea
cg10176070,Intergenic,chr16,Open_Sea
cg10181330,Intergenic,chr6,Island
cg10182421,Intergenic,chr8,S_Shelf
cg10193804,Intergenic,*,Open_Sea
cg10195763,Intergenic,chr1,Island
cg10196902,Intergenic,chr5,Open_Sea
cg10227368,Intergenic,chr1,Open_Sea
cg10230900,Intergenic,chr6,Open_Sea
cg10233336,Intergenic,chr1,Open_Sea
cg10236631,Intergenic,chr14,Open_Sea
cg10257545,Intergenic,chr1,Island
cg10257895,Intergenic,*,Open_Sea
cg10274208,Intergenic,chr13,Open_Sea
cg10277646,Intergenic,chr2,N_Shore
cg10293282,Intergenic,chr16,Open_Sea
cg10298052,Intergenic,chr10,Island
cg10303721,Intergenic,chr16,Open_Sea
cg10304516,Intergenic,chr20,Island
cg10308611,Intergenic,chr6,Island
cg10329331,Intergenic,chr13,Open_Sea
cg10358981,Intergenic,chr13,Island
cg10361950,Intergenic,chr18,Island
cg10409302,Intergenic,chr4,Island
cg10415103,Intergenic,chr17,N_Shore
cg10455321,Intergenic,chr11,S_Shelf
cg10459018,Intergenic,chr6,S_Shelf
cg10462643,Intergenic,chr6,Open_Sea
cg10476950,Intergenic,chr7,Open_Sea
cg10521711,Intergenic,chr6,Open_Sea
cg10530085,Intergenic,chr2,Open_Sea
cg10531104,Intergenic,chr6,Open_Sea
cg10547969,Intergenic,chr17,Open_Sea
cg10549071,Intergenic,chr2,Open_Sea
cg10555583,Intergenic,chr20,Island
cg10561983,Intergenic,chr2,Open_Sea
cg10581811,Intergenic,chr12,N_Shore
cg10584805,Intergenic,chr5,Open_Sea
cg10593047,Intergenic,chr2,Island
cg10617782,Intergenic,chr7,Open_Sea
cg10620680,Intergenic,chr1,Open_Sea
cg10622911,Intergenic,chr1,N_Shore
cg10624203,Intergenic,chr22,S_Shore
cg10632966,Intergenic,chr10,Open_Sea
cg10635396,Intergenic,chr5,Open_Sea
cg10709785,Intergenic,chr16,Island
cg10711475,Intergenic,chr6,N_Shore
cg10722444,Intergenic,chr13,Island
cg10723404,Intergenic,chr17,N_Shelf
cg10735319,Intergenic,chr14,Open_Sea
cg10755899,Intergenic,chr4,Island
cg10761785,Intergenic,chr17,N_Shelf
cg10781468,Intergenic,chr6,Open_Sea
cg10787704,Intergenic,chr13,Open_Sea
cg10815129,Intergenic,chr12,Open_Sea
cg10821226,Intergenic,chr6,Island
cg10826956,Intergenic,chr19,S_Shelf
cg10834205,Intergenic,chr12,N_Shore
cg10838157,Intergenic,chr15,Open_Sea
cg10847673,Intergenic,chr10,Open_Sea
cg10858677,Intergenic,chr15,Open_Sea
cg10864056,Intergenic,chr5,Open_Sea
cg10866700,Intergenic,chr4,Island
cg10884014,Intergenic,chr7,Island
cg10902738,Intergenic,chr8,Open_Sea
cg10908460,Intergenic,chr2,Island
cg10935498,Intergenic,chr6,Open_Sea
cg10956096,Intergenic,chr10,Open_Sea
cg10971134,Intergenic,chr1,Open_Sea
cg10979364,Intergenic,chr5,Open_Sea
cg10988075,Intergenic,chr12,Open_Sea
cg10997348,Intergenic,chr7,Open_Sea
cg10999670,Intergenic,chr16,Island
cg11005692,Intergenic,chr4,Island
cg11018769,Intergenic,chr15,Island
cg11020085,Intergenic,chr3,Open_Sea
cg11064966,Intergenic,chr5,Open_Sea
cg11065244,Intergenic,chr16,Island
cg11067407,Intergenic,chr11,Open_Sea
cg11068238,Intergenic,chr8,Open_Sea
cg11070489,Intergenic,chr10,Open_Sea
cg11071231,Intergenic,chr8,Island
cg11073773,Intergenic,chr7,S_Shore
cg11079517,Intergenic,chrX,Island
cg11086695,Intergenic,chr7,Open_Sea
cg11111372,Intergenic,chr7,Open_Sea
cg11123751,Intergenic,chr6,Open_Sea
cg11138547,Intergenic,chr1,Open_Sea
cg11138719,Intergenic,chr12,Open_Sea
cg11146916,Intergenic,chr8,Open_Sea
cg11181171,Intergenic,chr16,Island
cg11182518,Intergenic,chr5,Island
cg11185950,Intergenic,chr5,Open_Sea
cg11197916,Intergenic,chr1,N_Shore
cg11198851,Intergenic,chr6,Open_Sea
cg11205072,Intergenic,chr6,Open_Sea
cg11211952,Intergenic,chr3,Open_Sea
cg11220565,Intergenic,chr20,N_Shore
cg11239489,Intergenic,chr2,N_Shelf
cg11251177,Intergenic,chr6,S_Shore
cg11284797,Intergenic,chr11,Island
cg11345909,Intergenic,chr1,Open_Sea
cg11354349,Intergenic,chr12,Island
